news_id,headline,body_text,source,label
1606,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,1
1607,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,0
1608,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,Unknown News,1
1609,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,Reuters,1
1610,Dengue situation worsens in the country,Doctors advise that basic precautions can help avoid danger.,Daily Star,0
1611,Government announces major job reforms,Doctors advise that basic precautions can help avoid danger.,Reuters,0
1612,"Earthquake hits Chittagong, panic spreads",Residents claim they have never witnessed such an event before.,Reuters,1
1613,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,BBC,1
1614,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,0
1615,Bangladesh wins the World Cup,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,0
1616,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,Unknown News,1
1617,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1618,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Unknown News,1
1619,New curriculum introduced in schools,Experts believe this is a significant technological advancement.,Reuters,0
1620,Dengue situation worsens in the country,Uncertainty remains about the authenticity of the incident.,BBC,1
1621,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,CNN,1
1622,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,CNN,1
1623,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,BBC,1
1624,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
1625,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1626,New curriculum introduced in schools,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1627,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1628,Global economy faces recession,Government sources state that an official announcement will be made soon.,Daily Star,1
1629,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,1
1630,New virus outbreak sparks fear,Uncertainty remains about the authenticity of the incident.,Unknown News,1
1631,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
1632,New metro rail launched in Dhaka,Residents claim they have never witnessed such an event before.,Daily Star,0
1633,New curriculum introduced in schools,Residents claim they have never witnessed such an event before.,Reuters,0
1634,Bangladeshi astronaut captures photo from the moon,Government sources state that an official announcement will be made soon.,Daily Star,1
1635,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
1636,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1637,"Earthquake hits Chittagong, panic spreads",Uncertainty remains about the authenticity of the incident.,Reuters,1
1638,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,CNN,1
1639,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,0
1640,Bangladesh wins the World Cup,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
1641,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,Daily Star,1
1642,New virus outbreak sparks fear,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,1
1643,Dengue situation worsens in the country,Uncertainty remains about the authenticity of the incident.,BBC,0
1644,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,BBC,0
1645,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,CNN,1
1646,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,Daily Star,0
1647,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,1
1648,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Daily Star,0
1649,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",CNN,0
1650,Government announces major job reforms,Government sources state that an official announcement will be made soon.,Unknown News,0
1651,New metro rail launched in Dhaka,The news went viral on social media after noon.,CNN,0
1652,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,CNN,0
1653,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,CNN,0
1654,New metro rail launched in Dhaka,Uncertainty remains about the authenticity of the incident.,CNN,1
1655,New metro rail launched in Dhaka,Government sources state that an official announcement will be made soon.,Daily Star,1
1656,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,BBC,1
1657,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1658,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Reuters,0
1659,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Unknown News,0
1660,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Daily Star,0
1661,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,BBC,1
1662,Global economy faces recession,Local administration has visited the spot for further inspection.,BBC,1
1663,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1664,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Daily Star,0
1665,Government announces major job reforms,Residents claim they have never witnessed such an event before.,BBC,0
1666,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1667,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Daily Star,1
1668,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,CNN,1
1669,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,CNN,1
1670,New curriculum introduced in schools,Uncertainty remains about the authenticity of the incident.,Reuters,0
1671,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,CNN,0
1672,Bangladesh wins the World Cup,The news went viral on social media after noon.,CNN,1
1673,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,BBC,0
1674,Government announces major job reforms,Government sources state that an official announcement will be made soon.,BBC,0
1675,Government announces major job reforms,The news went viral on social media after noon.,BBC,0
1676,New virus outbreak sparks fear,Uncertainty remains about the authenticity of the incident.,BBC,0
1677,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Daily Star,1
1678,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1679,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1680,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,Unknown News,1
1681,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Reuters,0
1682,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Unknown News,0
1683,Global economy faces recession,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,1
1684,Bangladeshi astronaut captures photo from the moon,Residents claim they have never witnessed such an event before.,BBC,1
1685,Breakthrough in Bangladesh's tech industry,Doctors advise that basic precautions can help avoid danger.,CNN,1
1686,New curriculum introduced in schools,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
1687,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,BBC,1
1688,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Unknown News,0
1689,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,Unknown News,1
1690,New virus outbreak sparks fear,The news went viral on social media after noon.,Daily Star,0
1691,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,CNN,0
1692,Government announces major job reforms,The news went viral on social media after noon.,Daily Star,0
1693,New metro rail launched in Dhaka,The news went viral on social media after noon.,Daily Star,0
1694,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
1695,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,Reuters,0
1696,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1697,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,Unknown News,1
1698,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Daily Star,0
1699,Breakthrough in Bangladesh's tech industry,Doctors advise that basic precautions can help avoid danger.,BBC,1
1700,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,0
1701,Global economy faces recession,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
1702,Breakthrough in Bangladesh's tech industry,Residents claim they have never witnessed such an event before.,BBC,1
1703,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,Unknown News,0
1704,Government announces major job reforms,The news went viral on social media after noon.,Unknown News,0
1705,New virus outbreak sparks fear,Uncertainty remains about the authenticity of the incident.,BBC,0
1706,Global economy faces recession,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1707,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
1708,New metro rail launched in Dhaka,Government sources state that an official announcement will be made soon.,Reuters,0
1709,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,0
1710,Government announces major job reforms,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Daily Star,0
1711,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,1
1712,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Reuters,0
1713,New curriculum introduced in schools,The news went viral on social media after noon.,Unknown News,0
1714,Bangladeshi astronaut captures photo from the moon,Residents claim they have never witnessed such an event before.,BBC,1
1715,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,Daily Star,1
1716,Global economy faces recession,Residents claim they have never witnessed such an event before.,Unknown News,0
1717,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Daily Star,1
1718,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,Reuters,0
1719,New metro rail launched in Dhaka,The news went viral on social media after noon.,Unknown News,1
1720,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1721,Government announces major job reforms,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1722,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,Daily Star,0
1723,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,CNN,0
1724,Bangladeshi astronaut captures photo from the moon,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1725,Government announces major job reforms,Local administration has visited the spot for further inspection.,CNN,1
1726,Bangladesh wins the World Cup,Residents claim they have never witnessed such an event before.,Unknown News,0
1727,Breakthrough in Bangladesh's tech industry,Experts believe this is a significant technological advancement.,BBC,0
1728,Breakthrough in Bangladesh's tech industry,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1729,Dengue situation worsens in the country,Local administration has visited the spot for further inspection.,Unknown News,0
1730,Government announces major job reforms,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1731,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,CNN,0
1732,Government announces major job reforms,Residents claim they have never witnessed such an event before.,CNN,0
1733,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,CNN,0
1734,Bangladeshi astronaut captures photo from the moon,Government sources state that an official announcement will be made soon.,Unknown News,0
1735,New metro rail launched in Dhaka,The news went viral on social media after noon.,Unknown News,1
1736,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Reuters,0
1737,Government announces major job reforms,Government sources state that an official announcement will be made soon.,CNN,0
1738,Government announces major job reforms,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1739,"Earthquake hits Chittagong, panic spreads",Uncertainty remains about the authenticity of the incident.,Reuters,0
1740,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Unknown News,1
1741,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
1742,Bangladesh wins the World Cup,The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,1
1743,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1744,Breakthrough in Bangladesh's tech industry,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1745,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,CNN,0
1746,Global economy faces recession,Government sources state that an official announcement will be made soon.,Reuters,0
1747,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1748,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
1749,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,1
1750,Government announces major job reforms,The news went viral on social media after noon.,Reuters,1
1751,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,CNN,1
1752,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,CNN,0
1753,New metro rail launched in Dhaka,The news went viral on social media after noon.,Reuters,0
1754,Bangladesh wins the World Cup,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1755,New curriculum introduced in schools,Doctors advise that basic precautions can help avoid danger.,Unknown News,0
1756,Bangladesh wins the World Cup,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,1
1757,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1758,"Earthquake hits Chittagong, panic spreads",Residents claim they have never witnessed such an event before.,Reuters,1
1759,New curriculum introduced in schools,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1760,New curriculum introduced in schools,Government sources state that an official announcement will be made soon.,CNN,1
1761,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,Reuters,1
1762,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Unknown News,1
1763,Government announces major job reforms,Experts believe this is a significant technological advancement.,Reuters,0
1764,Bangladesh wins the World Cup,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,1
1765,Breakthrough in Bangladesh's tech industry,Uncertainty remains about the authenticity of the incident.,CNN,1
1766,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Unknown News,1
1767,Bangladeshi astronaut captures photo from the moon,Residents claim they have never witnessed such an event before.,BBC,0
1768,New metro rail launched in Dhaka,Experts believe this is a significant technological advancement.,CNN,1
1769,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,BBC,1
1770,Global economy faces recession,Residents claim they have never witnessed such an event before.,CNN,0
1771,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,1
1772,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Reuters,1
1773,Global economy faces recession,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,1
1774,New virus outbreak sparks fear,The news went viral on social media after noon.,Unknown News,0
1775,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,Unknown News,0
1776,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,BBC,0
1777,Global economy faces recession,Experts believe this is a significant technological advancement.,Reuters,0
1778,Bangladesh wins the World Cup,Residents claim they have never witnessed such an event before.,CNN,0
1779,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,Daily Star,1
1780,Government announces major job reforms,Local administration has visited the spot for further inspection.,BBC,0
1781,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,CNN,1
1782,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,Daily Star,0
1783,Bangladesh wins the World Cup,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1784,Global economy faces recession,Government sources state that an official announcement will be made soon.,BBC,0
1785,Breakthrough in Bangladesh's tech industry,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
1786,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,Daily Star,0
1787,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,Unknown News,1
1788,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,BBC,1
1789,Global economy faces recession,The news went viral on social media after noon.,CNN,1
1790,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,Daily Star,0
1791,New metro rail launched in Dhaka,The news went viral on social media after noon.,Daily Star,1
1792,Global economy faces recession,Experts believe this is a significant technological advancement.,Daily Star,1
1793,New metro rail launched in Dhaka,Government sources state that an official announcement will be made soon.,Reuters,0
1794,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,CNN,0
1795,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,1
1796,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Daily Star,1
1797,New metro rail launched in Dhaka,Government sources state that an official announcement will be made soon.,Unknown News,0
1798,Bangladesh wins the World Cup,Government sources state that an official announcement will be made soon.,Unknown News,0
1799,Breakthrough in Bangladesh's tech industry,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
1800,New curriculum introduced in schools,The news went viral on social media after noon.,CNN,0
1801,New virus outbreak sparks fear,The news went viral on social media after noon.,CNN,0
1802,Dengue situation worsens in the country,Doctors advise that basic precautions can help avoid danger.,Unknown News,0
1803,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,CNN,1
1804,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,BBC,0
1805,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,Reuters,0
1806,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1807,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",CNN,1
1808,New virus outbreak sparks fear,The news went viral on social media after noon.,BBC,1
1809,New curriculum introduced in schools,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
1810,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
1811,Dengue situation worsens in the country,Government sources state that an official announcement will be made soon.,Unknown News,0
1812,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,CNN,0
1813,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1814,Government announces major job reforms,Residents claim they have never witnessed such an event before.,BBC,1
1815,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,Unknown News,0
1816,New curriculum introduced in schools,Uncertainty remains about the authenticity of the incident.,BBC,1
1817,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,1
1818,Dengue situation worsens in the country,Doctors advise that basic precautions can help avoid danger.,BBC,0
1819,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,1
1820,Bangladesh wins the World Cup,Residents claim they have never witnessed such an event before.,Reuters,0
1821,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Daily Star,1
1822,Global economy faces recession,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
1823,Dengue situation worsens in the country,Local administration has visited the spot for further inspection.,Daily Star,1
1824,New curriculum introduced in schools,Experts believe this is a significant technological advancement.,Daily Star,0
1825,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Daily Star,1
1826,New curriculum introduced in schools,The news went viral on social media after noon.,CNN,1
1827,Dengue situation worsens in the country,The news went viral on social media after noon.,Unknown News,0
1828,Government announces major job reforms,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
1829,New curriculum introduced in schools,Uncertainty remains about the authenticity of the incident.,Daily Star,1
1830,Bangladeshi astronaut captures photo from the moon,Government sources state that an official announcement will be made soon.,Unknown News,0
1831,Government announces major job reforms,Experts believe this is a significant technological advancement.,BBC,0
1832,New virus outbreak sparks fear,Government sources state that an official announcement will be made soon.,Unknown News,1
1833,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,BBC,1
1834,"Earthquake hits Chittagong, panic spreads",Experts believe this is a significant technological advancement.,BBC,1
1835,New curriculum introduced in schools,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,1
1836,New virus outbreak sparks fear,Experts believe this is a significant technological advancement.,Daily Star,0
1837,Global economy faces recession,Government sources state that an official announcement will be made soon.,Reuters,1
1838,Bangladeshi astronaut captures photo from the moon,Residents claim they have never witnessed such an event before.,Unknown News,1
1839,Bangladeshi astronaut captures photo from the moon,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1840,Government announces major job reforms,The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
1841,Bangladeshi astronaut captures photo from the moon,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1842,Global economy faces recession,The news went viral on social media after noon.,Unknown News,0
1843,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,CNN,1
1844,New virus outbreak sparks fear,Uncertainty remains about the authenticity of the incident.,BBC,0
1845,New curriculum introduced in schools,Experts believe this is a significant technological advancement.,BBC,0
1846,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Daily Star,1
1847,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,CNN,1
1848,New curriculum introduced in schools,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
1849,Global economy faces recession,Residents claim they have never witnessed such an event before.,Reuters,1
1850,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,CNN,1
1851,Bangladeshi astronaut captures photo from the moon,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,0
1852,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
1853,Government announces major job reforms,Government sources state that an official announcement will be made soon.,CNN,0
1854,Government announces major job reforms,Residents claim they have never witnessed such an event before.,CNN,0
1855,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,1
1856,New metro rail launched in Dhaka,Local administration has visited the spot for further inspection.,Reuters,1
1857,New metro rail launched in Dhaka,The news went viral on social media after noon.,Daily Star,0
1858,Global economy faces recession,Government sources state that an official announcement will be made soon.,Daily Star,1
1859,New curriculum introduced in schools,Government sources state that an official announcement will be made soon.,Reuters,1
1860,New metro rail launched in Dhaka,Residents claim they have never witnessed such an event before.,Unknown News,0
1861,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
1862,New metro rail launched in Dhaka,Residents claim they have never witnessed such an event before.,Daily Star,1
1863,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,1
1864,New curriculum introduced in schools,Residents claim they have never witnessed such an event before.,Reuters,1
1865,Bangladesh wins the World Cup,Government sources state that an official announcement will be made soon.,CNN,0
1866,Dengue situation worsens in the country,Doctors advise that basic precautions can help avoid danger.,Reuters,0
1867,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,Unknown News,1
1868,Bangladeshi astronaut captures photo from the moon,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
1869,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,BBC,0
1870,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Reuters,1
1871,"Earthquake hits Chittagong, panic spreads","Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,0
1872,Global economy faces recession,Local administration has visited the spot for further inspection.,Daily Star,0
1873,Dengue situation worsens in the country,The news went viral on social media after noon.,BBC,1
1874,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,Reuters,0
1875,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,CNN,0
1876,Global economy faces recession,Government sources state that an official announcement will be made soon.,Reuters,0
1877,New virus outbreak sparks fear,Doctors advise that basic precautions can help avoid danger.,BBC,0
1878,New curriculum introduced in schools,The news went viral on social media after noon.,CNN,1
1879,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Reuters,1
1880,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Daily Star,0
1881,New curriculum introduced in schools,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1882,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,Daily Star,0
1883,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,0
1884,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,Unknown News,0
1885,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,Unknown News,1
1886,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
1887,Bangladeshi astronaut captures photo from the moon,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,1
1888,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1889,Global economy faces recession,The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,0
1890,Government announces major job reforms,Doctors advise that basic precautions can help avoid danger.,Reuters,0
1891,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Daily Star,1
1892,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,CNN,0
1893,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Daily Star,0
1894,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Daily Star,1
1895,New curriculum introduced in schools,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1896,Bangladeshi astronaut captures photo from the moon,Doctors advise that basic precautions can help avoid danger.,CNN,1
1897,"Earthquake hits Chittagong, panic spreads",Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1898,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,BBC,1
1899,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,Daily Star,1
1900,Bangladesh wins the World Cup,Government sources state that an official announcement will be made soon.,Unknown News,1
1901,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,1
1902,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,Unknown News,0
1903,New metro rail launched in Dhaka,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1904,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,BBC,1
1905,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,1
1906,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Reuters,0
1907,Breakthrough in Bangladesh's tech industry,Government sources state that an official announcement will be made soon.,Reuters,1
1908,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,CNN,0
1909,Government announces major job reforms,Doctors advise that basic precautions can help avoid danger.,Daily Star,1
1910,New virus outbreak sparks fear,The news went viral on social media after noon.,Unknown News,0
1911,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Reuters,0
1912,Bangladesh wins the World Cup,The news went viral on social media after noon.,Reuters,0
1913,New curriculum introduced in schools,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
1914,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Unknown News,1
1915,New virus outbreak sparks fear,The news went viral on social media after noon.,CNN,1
1916,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1917,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,CNN,0
1918,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
